tweet,dialect,sarcasm
تركيزات ورؤوس مصر الفالحوحة لركّز المُرْحِلِصَة المصريّة,nile,True
انا نضحك نضحك نضحك نضحك علا الركبين حال ضمير نضحك ننزه كفروا اهل مكه والنافقين اهل مكه قولا اي قولا حفيظا علا الله بني اسراءيل,egypt,True
"""رد على سؤال برلماني .. أبل: مشروع جنوب عبدالله المبارك سلم للسكنية يوليو الماضي https://t.co/xRfoaDzZYX""",msa,False
« فأما من نخل النخلة » أي نخلها « فتكون » بالبناء للفاعل والمفعول : أي هلاكها.,nile,True
"""RT @saadalbreik: #سعد_البريك_يزور_حسينيهكذبوا علينا لأننا لم نوافقهم في تأييد السيسي وعداوة أردوغان فلن نقول ماقال بعضهم⬇️ ولن نفتري على…""",msa,False
"""الحريري استقبل #جعجع في #بيت_الوسط https://t.co/CWpKQCslWw""",msa,False
لقد قللت سرعتي الا شارع اذا لمحت,msa,True
"لا تنفر من شيء لأنهم قالوا لك عنه خطأ وإنما جربه بنفسك, سر في الطين تتعلم كيف تحفظ توازنك #مصطفى_محمود …",msa,False
قربك هو الشيء الوحيد اللي أبيه للأبد  .,msa,False
"""@Hazem__Azim !!!!!!!!!! والله موقف سيسي مشرف متخليش كرهك لسيسيي يعمي عنك حقيقة مصر اخدت موقف سيادي ماذا دخل سعودية ؟ كل بلد حر في قراره""",egypt,True
"""#تقرير حقوقي: 11 ألف #طفل سوري قتلوا على يد قوات #بشار_الأسدhttps://t.co/XQzraSnoUm""",msa,False
« بالأمس يا ذا القرنين » القرنين « يرسل أخي » أي أخي « يوسف ليلتقط اسم » اسم « أمر » أمر « شديد ».,msa,True
"""سجل مع اوبر بسيارتك الخاصة للعمل في اوقات فراغك ومتى شئت رابط التسجيل  في #أوبرhttps://t.co/QTBQtzzwcZ""",msa,False
"""فيفا يعاقب منتخبات بريطانيا على ""الوردة الحمراء"" https://t.co/6EjIsfONCW https://t.co/iKKPZnNGnN""",msa,False
ازاي؟ على تويتر؟ لقينا حزب عدل وقلنا يع؟ لما يبقى ليك جبهة قوية ماشي غير كده تتفاوض,egypt,False
"""#واشنطن تحدد أسماء ضباط #سوريين يجب ملاحقتهم لارتكابهم جرائم #حربhttps://t.co/77IhB6RnXx https://t.co/d5qA7oPjVJ""",msa,False
"""#مجزرة_الصالة_الكبرى وجميع مجازر #عدوان_السعودية_على_اليمن وصمة عار على جبين #الامم_المتحدة والعالم الاسلامي والعربي المتخاذلين صمتا أوتأييد""",msa,False
"""روسيا تحرق سوريا https://t.co/LDUv5L88DX #السعوديه_تقنت_لحلب""",msa,False
"""شوف المعادلة ( التآمرية للكلب #كيري ) : انه سلم خطة ل #لافروف ليوصلها الى #إيران من اجل تسوية في #سوريا .. والله لن يحرر #سوريا الا #الثوار""",msa,True
"""RT @amhfarraj: 🔴🔴🔴🔴لا تقسو على تركيا #يا_اخوان ، فتطبيع # اردوغان مع روسيا ، واتفاقية #السيل_التركي هدفها أخلاقي لنصرة أهلنا في #حلب ✋✋ h…""",msa,False
"""@3li_3abdenبحاكي في هيلاري كلنتون 😹😹😹😹😹 https://t.co/IoUKGKhrFP""",gulf,False
#الشبراوية_مع_الشرعية|#حاميها_حراميها الآن من مسيرة #شبرا_الخيمة بالجزيرة مباشر مصر #العز_بن_عبدالسلام,msa,False
"""""هكذا تخلت جبهة النصرة عن سلاحها وهربت"" : https://t.co/UUKssk4zzZ via @YouTube""",msa,False
"""مسؤول إيراني؛ لو لا إيران لأمتدت الحرب إلى الخليج العربي - #أحوازنا https://t.co/PaBQyn82iv""",msa,False
اوكي ريلاكس  https://t.co/RVmjNIYmED,egypt,False
تم تاجير المنازل بدون كهرباء بواسطه مولدات ابديه لسرقه مشروع الاذلال الشعبي,egypt,True
مازالت أمامنا فرصة لإثبات فقدان هذا المجلس للشرعية: العمل من أجل استقالة نواب المعارضة والمستقلين مصداقيتنا في أفعالنا,msa,False
"""السيسي مش رئيسي ، اقرأ بهدوء و تعقل قبل ان تأخذك عواطفك لسب الكاتب او مدحه #مصر #فلسطين #الإمارات #السعودية #لبنان",msa,False
يارب انت الشافي المُعافي لا شفاء الا شفائك 🙏🏻💙,msa,False
علاقة (ترامب) بالعلوم السياسية صينية و صينية على حد سواء.,nile,True
لا يجوز للسلطة التنفيذية ان تتدخل لمصادرة اي منتج ابداعي فيلما او كتابا او ايا كان نحن في حاجه للمبدعين,msa,False
اللهم امطر على قبر #محمد حسين جمعه وعلى قبور جميع موتانا وموتى المسلمين من سحائب رحمتك يارب اللهم اغسلهم بالماء والثلج والبرد,msa,False
« يا أخي مبشراً » بالجنة « أنَّ الذي أودى بالحمل » بالحمل « والمهدي » أي الهدى « والغنم » الإبل « والغنم » الإبل « وولد التراب » الإبل والغنم « احترق » أي احترق « وسقط في الحرث فكسرت رقبته » أي انكسرت رقبته « وانهار » بكسر الياء وفتحها « الرازق » الرازق « وزُيِّر النعم » النعمة « وزُيِّر » منه « إن الله كان عليما » بخلقه « حكيما » في صنعه « حكيماً » في صنعه « حكيماً في صنعه » في صنعه « حكيماً في صنعه » في صنعه « حكيماً في صنعه » في صنعه « حكيماً في صنعه » في صنعه « حكيماً في صنعه » في صنعه « حكيماً » في صنعه « حكيماً في صنعه » في صنعه « حكيماً » في صنعه « حكيماً » في صنعه « حكيما » في صنعه « حكيما » في صنعه « حكيما » في صنعه « حكيما » في صنعه « حكيما » في صنعه.,egypt,True
"""@putinarabia الله ينصر الرئيس بوتن وبشار ونصر الله  ويحميهم ويطول عمرهم ويأخذ كل اعدائهم""",msa,False
#كلنا_ااالدلمانيتدريجيًا بدأت افقد القدرة على إنشاء صداقات وفتح حوارات طويله.. او أي شيء يحتاج بداية.JzoX,msa,False
"""RT @AkhbarElNoujoum: @Saad_Ramadan @wissammawla عشرة الاف شخص حضروا زفاف سعد رمضان في برجا https://t.co/5VPnINIymJ #Saad #Ramadan""",msa,False
ماهوند صلاح لديه رغث و يتنفس الماء,msa,True
"""Bonjour 💗💗وبخصوص الملابس تجننن والشوز والتنورة 😍🔥🔥  وكل شيء بالحلقة كان رائع 😘🙈@nadinenjeim #nadinenassibnjeim… https://t.co/nDyHgC0Ude""",msa,False
"""لماذا يتعمّد الإعلام الغربي كتابة Mecca بدلًا من Makkah؟ https://t.co/InGXDP1v1F""",msa,False
الباك قراوند الموسيقية المناسبة وقت الدراسه اهي اي أغنية ما نفهم لغتها عشان ما يشتغل نبيل شعيل اللي داخلنا,gulf,False
ان لبنان بلد عربي حق دين الاسلام نعد هوانا وان العرب عربيا عربيا فان لبنان قوم عربيون,egypt,True
« إنا ننزل بنياديك » أي بني إسرائيل « وما علينا أن نغيِّر » من أمر الدين « وما نحن بغافلون » عن ذلك.,egypt,True
"""عجييييييب 😻😻😻😻#MannequinChallenge https://t.co/DSSXytSw99""",msa,False
"""أنا مثلى الأعلى #منخرع#عادل_إمام#فيلم_الإنسان_يعيش_مرة_واحدة 😂😂😂😂😂😂😂😂😂😂😂""",egypt,False
"عطر غوتشي بامبو"" الجديد يحاكي الطيور: عطر غوتشي بامبو باطلالة جديدة. بعد أن قامت النجمة غال غادوت، بطلة ""وند... https://t.co/Hz9BGzJ9tv""",msa,False
والله بعض صحباتي ملعوب عليهم ببعض الناس بس تعبت ونا اعلم ماخذه دور الام وزياده,msa,False
"""احلى صباح مع صوت واحساس وجمال #اليسا♥♥يسعد صباحك يا#سعادة      @elissakh""",egypt,False
ثاني احلى شي بالحياه هو ان هاري يلبس بدل من ماركه غوتشي😍 https://t.co/c3kQqs7MPU,msa,False
"""#سباق_الأخبار  الطفلة الحلبية #بانة تتفوق على #كاسترو وحفتر وعباس حتى الآن https://t.co/hEFTCuTDVI""",msa,False
"""الهاشتاغ الاكثر تداولا اليوم في لبنان #عباس_في_غينيس_بوك #جامعه_مش_حسينيه #الجامعه_بترجع_جامعه #مني_مرعشلي #حمله_دفي #وينن #الضنيه #لافروف""",msa,False
RT @alrowaishany: من أخطر الفيديوهات الخطيرة على الإطلاق.هيلاري كلنتون تفضح امريكا بصناعة داعش بدعم سعودي. https://t.co/3gdUqY4uqs,msa,False
"""هؤلاء مؤيدي النظام الذين كانوا محاصرين في #الفوعة و #كفريا تم ايصالهم ل جبرين واستقبال النظام لهم #سوريا #حلب… https://t.co/MOVEolhlGd""",msa,False
"""انا متأكدة أن  #MannequinChallenge هيساعد شباب كتير علي انهم يبطلوا حشيش مثلا ويتجهوا للڤيديوز طول اليوم ويبقوا ملهيين""",egypt,False
"""#سوريابقي نحو 10 آلاف بين مسلحين وعائلات ينتظرون الخروج من الأحياء الشرقية لـ #حلب""",msa,False
أخبار الواقع، إيران، تعلن عن صاروخ كمين، والجندي يعلن افتتاح أول فيلم هوليوود.,msa,True
"لمن يعتقد ان صداقتي بجون ستيوارت اليهودي تهمة,شوفوا حلقاته:هاجم منع المآذن في سويسرا,ومنع مسجد منهاتن وهاجم اسرائيل في اللي بتعمله في غزة",msa,False
:: المشاركة في منظمة التمريض غير المقيدة التي تطلب الكشف عن القذافي هو النوع الذي يستخدمه.,msa,True
#مبارك راجل كويس واﻻخوان اعدااااالم على طول الخط,egypt,True
المءنه المعلمه,egypt,True
ترا ممثل امريكي قال حزب الاوسكار والجمهور ضحك والقبعه كانت خفيفه,msa,True
مقر انتخابي قريب من بيتنا مكتوب عليه المقر محجوز لعسكر العنزي! يضمن مكان المقر قبل ما يضمن أصوات المواطنين   القدر,msa,True
"""هو اسطورته ريكي مارتن _وكريستيانوويجيك واحد يقول شعار ريال مدريد قد يتلطخ بالطين والدماء ولكنه لن يلطخ في العار… https://t.co/w2uYR6Umzh""",msa,True
ﻛﻞ عام و انتم بخير تعرفوا علي مظاهر فرحه عيد الفطر المبارك من خلال البوم صور ﻟﻴﻮﻡ العيد من جميع انحاء العالم,msa,False
"""مندوبة #واشنطن: ندين كل الهجمات على المدنيين ومنها الهجمات من جماعات المعارضة، ونتفق مع #روسيا انه لا يوجد اي مبرر لاي هجمات على المدنيين""",msa,False
"""@Dip_Ye رساله السيسي يبقى سيسي وانت المرة الجاية صور السيسي من الخلف وقدام عريات تحب تصوير الخوازيق انت🚀🚀""",egypt,True
فازو بأفضل رقصه للذكور 🥳,msa,False
ايام العطلات اي ايام العطلات والعطلات ايام العطلات والعطلات ايام العطلات وان تكن بالرفع والتاء شقلا كنيا اي شقلا يءتا العامل العامل عملا فيجازيه بعمله,egypt,True
"""تفعيل الوضع الليلي على iOS https://t.co/s7BDUAkHcG#ابل #ايفون٧ via @H_watif https://t.co/pfKFHpM48W""",msa,False
"""#حماس تمنع شرائح الهواتف المحمولة الاسرائيلية https://t.co/DU9CIWaIZW (فيديو)@DimaSadek https://t.co/Kto9zjYaPO""",msa,False
للتنبيه الا سخريه كفروا اهل مكه فان مخففه الثقيله واسمها محذوف  اي ان مصدر مبتدا خبره محذوف  اي مبتدا خبره محذوف  اي مبتدا خبره محذوف  اي مبتدا خبره حمل حذر مبتدا خبره حذر منصوب بفعل مقدر  اي مبتدا خبره,msa,True
ان البندقيه خير لاعب الدار الجنه,egypt,True
تَعْلَمُ -أيها الرسول- حين يَخْدُمُكَ مَنْ يَخْدُمُكَ مِنْ قَصْدِ عَضْلًا لِتَقْصِرَ وجهَهُ وَتَحْتَاجُ أَكْثَرَ عَظَمَ مِنْ أَمْرِ نَفْسِهِ.,nile,True
"""جعجع يلتقي الحريري في بيت الوسط  https://t.co/hgdbF5g1tR""",msa,False
اي شيء بامال منصوب بفعل يفسره ذريه منصوب بفعل يفسره,gulf,True
« فأودُّ » أريد « منك مهرا » منصوب بفعله مقدرا.,nile,True
لقد واجهت ذات مرة صحفياً بسؤال من شأنه أن يقنع الشعب الأمريكي بقدرتها على الحكم إذا فشلت في إقناع زوجها بميلها النسوي.,msa,True
المصري يضرب مراته و عياله، و يجيب ف سيرة الناس ع القهوة، و يعاكس الرايحة و الجاية .. و ينتخب السلفيين! #Egypt  ,msa,True
"""صور.. سر طفل فلسطيني يرفض برشلونة من أجل رونالدو وزيدانhttps://t.co/YJXdVQJIEm#صدى_الملاعب""",msa,False
"""الميادين: إعصار ""ماثيو"" يرجىء زيارة أوباما إلى ولاية فلوريدا: الرئيس الأميركي باراك أوباما يؤجل زيارة كانت مق... https://t.co/GmoWznIihg""",egypt,False
الفحم وصل يا استاذنا واحنا واقفين نتفرج #أوقفوا_الفحم #حكومه_تقتل_المرضى,msa,True
"""RT @yazanyazani: @abumoh2012sn2 اوباما استخدم الفيتو والكونغرس اقر جاستا نفس المعراصةالتي تجري اليوم تدين وتطالب بتحقيق وهم مشاركين في الجر…""",msa,True
"""RT @Badeeer: كل أمتي معافى إلا المجاهرين#كم_مره_افطرت_في_رمضان http://t.co/9TobhcaPwb""",msa,False
"""@a7lam23456 منو هذا بوكيمون""",gulf,False
احتمال وصول سوريا جيد ومخلص ويكتشف ان هرقل وراءكم وانه يءمن بايمان,egypt,True
"""@KhouryNayla @ElieRizkF1 الفز عادي لكن العبرة بالشخص، هذا فليب هامند كان وزير نقل ثم دفاع ثم خارجية والحين وزير مالية بريطانيا""",gulf,False
"""@m7md_elissian كلك زوق بجد، والأكيد إنه يلي لقيته فينا بعضٌ مما عندكم.. لإنه فانز #اليسا بجننوا متلها قلباً وقالباً😉❤ تانكيو""",levant,False
يسمحوا للدوله باللعب بالقسم لروسيا والنظام وقتلهم لاي غباء الله و نعم الوكيل يهتم بالدوله,msa,True
"""#عاجل #أخبار_مصر #بوابة_القاهرة عمرو موسى يقر بفشل الجامعة العربية ويوجه رسالة لمصر والسعودية  https://t.co/VjBy34TK8y""",msa,False
"""RT @sheikhabuqatadh: ٢-من الذي دخل مع السيد الأمريكي القادم على الدبابة إلى العراق في طائفة عمهم بريمرثم الآن بحسب شيخهم القديم يعدون أحذية…""",msa,False
ان مخففه الثقيله واسمها محذوف  اي انه اي القران مدبرين,msa,True
ان الله اي الجنه ووكيلا حجه وزورا مرجعا وعدلا كريما الجنه,msa,True
"""#فلسطين #غزة خاص: الانتهاكات ""الاسرائيلية"" بحق أطفال فلسطين..ماذا بعد؟! https://t.co/NnUlKiqPiJ #Palestine #gaza https://t.co/SwN4JsByBv""",msa,False
« وما كان النبي » محمد صلى الله عليه وسلم « بغيظا وما كان الخلد مرضا ».,nile,True
"""RT @TMZinArabic: روبرت دي نيرو يدمّر دونالد ترامب في أقل من دقيقة! https://t.co/d6utqDeHdZ""",msa,False
شخص من كل اثنين ايدوا الانقلاب تراجع للخلف ولكنهم مقسمون لاربعة مستويات الضعيف يهاجم ببلاوى والغلاء المتوسط يهاجم,egypt,False
"""صحيفة الوطن المصرية/ #الوطن| عاجل| وصول #عادل_إمام لتقديم العزاء في ""#الساحر"" https://t.co/fW4jLcM3IL""",msa,False
"""هدايا للعشاق في عيد الميلاد https://t.co/axxqD64z9D #Christmas https://t.co/NEImsDpNpo""",msa,False
"""الله ينتقم من أل سعود المجرمين ، ويرد كيدهم في نحورهم #عمرو_اديب #مصر_احلي_ب #المباحث_بتوزع_سحلب_للفولورز #البورصه https://t.co/GNqBCBtSPM""",egypt,True
) معلم و واعي يا يوسف,egypt,False
"""تشكيل الحكومة بين #الحريري و #جعجع في ""بيت الوسط"" : https://t.co/JksDJBVtPV - #الحريري #تشكيل_الحكومة #جعجع https://t.co/bIjb9oM7D2""",msa,False
ضيفي عليهم سيف الفاتح إختي حارقهم منرفزهم وسيف الفاتح وقريباً سيف الساعة وشبح الفاتح وقاتل المجوس الفاتحي  ,msa,False
"! آه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه, أوه!",msa,True
حكومه الحاليه قادره علا اتخاذ القرارات وهي عباره,msa,True
سأصوت بلا على تعديلات دستور سقط علشان نعم ستدخلنا في متاهة سياسية ودستورية، وهي انتكاس للديمقراطية,egypt,False
أنت الربيع فأي شيءٍ في الحياة إذا ذبلت؟,msa,False
يعني واحد ما بيعرفش يقرأ أليس من الهراء والعبث أن تأخذ رأيه في كتاب دون أدنى مجهود لشرحه له؟ خاصة لو هيأثر على حياته وحياتي أنا كمان!,msa,True
الدكتور الأسواني يهتم جداً بقراءة كل ما يصله من القراء سواء كان نقدا إيجابيا او سلبيا الا الشتائم فانا ازيل قذارتها اولا باول ميشيل الادمن,msa,True
أنا أقوم باللعبة على حاسوبي، إنه يظهر,nile,True
عامل كهربائي يستغل وقت فراغه في عشر ذي الحجة في قراءة القرآن كتب الله أجره وغفر ذنبه #عشر_ذي_الحجة,msa,False
يجب ان يجيب بالياء والتاء الزنا اي الزنا ان استطاعوا اي الكفار ان يءدوا يدفعون الرجل اي الرجل نصيبا المال المال ان الله عليما بخلقه حكيما صنعه حكيما صنعه صنعه حكيما صنعه صنعه حكيما صنعه حكيما صنعه صنعه صنعه حكيم صنعه,gulf,True
وحد,egypt,True
« سخرية » سخرية « فاسقة » سخرية « يستعملها » في الدنيا « إلا » لكن « خسر » خسر « قيمته » ثوابه.,msa,True
« لقد كنت إلى العاصمة الحزينة لذكرى مصر اليوم ولكن لسوء الحظ كنت فيها » في الدنيا « مدبرا » واقعا فيها.,egypt,True
"""في ذكري مقتل «الدرة».. إسرائيل تتنصل من قتله علي يد جنودها https://t.co/iK664pj9FU""",msa,False
عمركم سمعتم وعلى مر التاريخ بعاصفه تستمر ثلاث سنوات أسموها #عاصفة_الحزم ولهم ثلاث سنوات يفحطون في اليمن دون ان يحققون اي نصر  ,egypt,True
"""اجتماع للجامعة العربية و الاتحاد الاوروبي غدا على مستوى الوزراء .https://t.co/v9ZABkUOadالقاهرة 19 ديسمبر 2016 - تعقد الجامعة العربية …""",msa,False
"""@amrmsalama هنرجع للقسم المختص ونرجع لحضرتك مرة اخري.""",msa,False
"""@amrmsalama @EGYPTAIR الشركة دي فاشلة جدا وانا مسافر قدموا الطيارة ساعة ومحدش بلغني ولا اتصل بيه خالص وعرفت بالصدفة""",egypt,False
المجلس العسكري يعيد إنتاج مصطلحات صفوت الشريف وأنس الفقي من جديد وكأن المطلوب تكميم الأفواه #,msa,False
#اعرفوهم #انقلاب_مصر #يسقط_حكم_العسكر #الداخلية_بلطجية #الحرية لنور الدين محمود 15سنة #الدقهلية طالب بالثانوي الأزهري,msa,True
وكما ادخل المجلس العسكرى نفسه دائرة الشبهات فإن اللجنة قد وضعت نفسها بهذا القرار فى مرمى السهام، اللجنة والمجلس وجهان لعملة واحدة,egypt,False
"""RT @M__albugaily: مواقف الحبيبة مصر الدولية مواقف محترمة ويفخر بها كل مواطن عربي وعلى رأسها مواقفها الشجاعة بمحاربة الإرهاب بشكل عام وفي كل…""",msa,False
"""RT @arabia2_com2: #بوكيمون جو تتحدى الألعاب الأولمبية Rio 2016#الاخبار_التقنيةhttps://t.co/YREczBafAJ https://t.co/2RTSrMDWTM""",msa,False
"""اللهم إنك رزقتنا الإسلام من غير أن نسألك فلا تحرمنا الجـنة ونحن نسألك .. آمين""",msa,False
"""نتحمل مسؤولية الحفاظ على الرسائل من بعد تنسيقها بحيث لا يمكن الوصول إليها إلا من قبل صاحب الرسالة.… https://t.co/bjqc347lmX""",msa,False
"""آخر تغريدة كتبها د. نادر العمراني رحمه الله .. جحور النفاق وأعداء الملة لا يطيقون مثل هؤلاء الرجال.#ليبيا #العرب https://t.co/s4VHaOmpiD""",msa,False
الشارب المبتدا خبره والشارب المبتدا خبره,msa,True
#شلشيات تقدم نفسها في المؤتمر الصحفي بأنها الإعلامية فلانة وبدلا من أن تطرح سؤالها على المنصة تطرح ٦ أسئلة على ٦ متحدثين ٥ أسئلة منها خارج موضوع المؤتمر الصحفي. أي أنها نجري حوارا صحفيا داخل قاعة المؤتمر مما يصيب الحضور بالملل وشخصيا تكاد شراييني تنفجر!!,msa,False
"""#التغطية_مستمرة الإعلام الحربي المركزي #عاجل#الجيش_السوري يسيطر بشكل كامل على السكن الشبابي المحاذي للبحوث العلم… https://t.co/LhIUb696a5""",msa,False
"#الترفيه_تنجس_بلادنا_بالمطربات أحدهم : "" وا معتصماه وا معتصماه "" *يشق جيبه وهو يقوم بإنزلاقة حياة الفهد*  ",msa,False
ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههلا بس اضحك ع الي يقول ديبالا خليفة ميسي,egypt,False
"""#كل_يوم: عرض فيلم ""#البر_التاني"" في #مهرجان_القاهرة_السينمائي#ON_E | #عمرو_اديبhttps://t.co/A9wVTtjr3t""",egypt,False
"""مستوطنون يقتحمون المسجد #الأقصى المبارك وسط حراسة مشددة من شرطة #الاحتلال. https://t.co/tQ1isaDSKi""",msa,False
شكراً لك يا (رهو),magreb,True
"""#اغيثوا_مسلمي_بورما_وسوريا #ستبقي_حلب #الدعاء_الدعاء_لاهل_حلبهكذا كان موقف الشعب التركي مع الشعب السوريhttps://t.co/wGSCxty6gc""",msa,False
